iteration,cost
1299,2344883352.1341696
1300,2344883352.0642533
1301,2344883351.9953218
1302,2344883351.9273615
1303,2344883351.8603597
1304,2344883351.7943015
1305,2344883351.7291737
1306,2344883351.6649656
1307,2344883351.6016603
1308,2344883351.539249
1309,2344883351.477716
1310,2344883351.417051
1311,2344883351.3572392
1312,2344883351.298272
1313,2344883351.240136
1314,2344883351.1828184
1315,2344883351.1263084
1316,2344883351.0705953
1317,2344883351.015668
1318,2344883350.9615135
1319,2344883350.9081225
1320,2344883350.855484
1321,2344883350.8035874
1322,2344883350.752422
1323,2344883350.701978
1324,2344883350.6522446
1325,2344883350.603212
1326,2344883350.5548706
1327,2344883350.5072107
1328,2344883350.4602227
1329,2344883350.413896
1330,2344883350.368222
1331,2344883350.323192
1332,2344883350.278797
1333,2344883350.235028
1334,2344883350.1918755
1335,2344883350.14933
1336,2344883350.1073856
1337,2344883350.066031
1338,2344883350.02526
1339,2344883349.985063
1340,2344883349.9454336
1341,2344883349.9063616
1342,2344883349.867841
1343,2344883349.829863
1344,2344883349.7924194
1345,2344883349.7555037
1346,2344883349.7191086
1347,2344883349.6832266
1348,2344883349.6478505
1349,2344883349.6129723
1350,2344883349.5785856
1351,2344883349.544684
1352,2344883349.5112596
1353,2344883349.4783063
1354,2344883349.4458175
1355,2344883349.413787
1356,2344883349.382207
1357,2344883349.3510723
1358,2344883349.320377
1359,2344883349.290114
1360,2344883349.2602777
1361,2344883349.2308607
1362,2344883349.2018595
1363,2344883349.1732664
1364,2344883349.1450768
1365,2344883349.1172833
1366,2344883349.0898833
1367,2344883349.062867
1368,2344883349.036234
1369,2344883349.0099745
1370,2344883348.9840856
1371,2344883348.958562
1372,2344883348.9333973
1373,2344883348.908588
1374,2344883348.884127
1375,2344883348.8600125
1376,2344883348.836237
1377,2344883348.8127966
1378,2344883348.7896857
1379,2344883348.7669015
1380,2344883348.7444386
1381,2344883348.722291
1382,2344883348.7004566
1383,2344883348.6789293
1384,2344883348.6577053
1385,2344883348.636781
1386,2344883348.6161513
1387,2344883348.595813
1388,2344883348.5757604
1389,2344883348.55599
1390,2344883348.536499
1391,2344883348.5172834
1392,2344883348.4983373
1393,2344883348.479658
1394,2344883348.4612427
1395,2344883348.4430866
1396,2344883348.425186
1397,2344883348.407539
1398,2344883348.3901396
1399,2344883348.3729854
1400,2344883348.356073
1401,2344883348.3393993
1402,2344883348.3229604
1403,2344883348.306753
1404,2344883348.290774
1405,2344883348.27502
1406,2344883348.2594886
1407,2344883348.244176
1408,2344883348.2290783
1409,2344883348.214194
1410,2344883348.19952
1411,2344883348.185052
1412,2344883348.1707883
1413,2344883348.156725
1414,2344883348.142861
1415,2344883348.129191
1416,2344883348.1157146
1417,2344883348.1024275
1418,2344883348.0893283
1419,2344883348.076413
1420,2344883348.06368
1421,2344883348.0511274
1422,2344883348.0387506
1423,2344883348.026549
1424,2344883348.0145173
1425,2344883348.0026574
1426,2344883347.9909635
1427,2344883347.9794345
1428,2344883347.9680686
1429,2344883347.956863
1430,2344883347.9458146
1431,2344883347.9349217
1432,2344883347.924183
1433,2344883347.9135947
1434,2344883347.9031563
1435,2344883347.892865
1436,2344883347.8827186
1437,2344883347.8727155
1438,2344883347.8628526
1439,2344883347.8531294
1440,2344883347.843543
1441,2344883347.8340917
1442,2344883347.8247733
1443,2344883347.8155866
1444,2344883347.80653
1445,2344883347.7976003
1446,2344883347.788795
1447,2344883347.7801166
1448,2344883347.7715583
1449,2344883347.7631216
1450,2344883347.7548037
1451,2344883347.7466025
1452,2344883347.7385173
1453,2344883347.7305455
1454,2344883347.722687
1455,2344883347.714939
1456,2344883347.7072997
1457,2344883347.6997685
1458,2344883347.6923428
1459,2344883347.6850224
1460,2344883347.677805
1461,2344883347.670689
1462,2344883347.663674
1463,2344883347.656757
1464,2344883347.649937
1465,2344883347.643215
1466,2344883347.6365867
1467,2344883347.630052
1468,2344883347.6236086
1469,2344883347.617257
1470,2344883347.6109943
1471,2344883347.6048193
1472,2344883347.5987325
1473,2344883347.592731
1474,2344883347.5868144
1475,2344883347.580981
1476,2344883347.5752287
1477,2344883347.5695586
1478,2344883347.563969
1479,2344883347.558457
1480,2344883347.5530224
1481,2344883347.547665
1482,2344883347.5423837
1483,2344883347.5371757
1484,2344883347.5320425
1485,2344883347.5269804
1486,2344883347.5219903
1487,2344883347.51707
1488,2344883347.5122194
1489,2344883347.507437
1490,2344883347.502722
1491,2344883347.498073
1492,2344883347.4934907
1493,2344883347.488971
1494,2344883347.4845176
1495,2344883347.480125
1496,2344883347.475795
1497,2344883347.471525
1498,2344883347.4673166
1499,2344883347.4631677
1500,2344883347.4590764
1501,2344883347.455043
1502,2344883347.451066
1503,2344883347.4471455
1504,2344883347.44328
1505,2344883347.439469
1506,2344883347.435712
1507,2344883347.432008
1508,2344883347.4283557
1509,2344883347.4247546
1510,2344883347.421205
1511,2344883347.4177055
1512,2344883347.414255
1513,2344883347.4108534
1514,2344883347.4074993
1515,2344883347.4041924
1516,2344883347.4009323
1517,2344883347.3977184
1518,2344883347.3945494
1519,2344883347.3914247
1520,2344883347.3883452
1521,2344883347.3853083
1522,2344883347.3823147
1523,2344883347.379362
1524,2344883347.376453
1525,2344883347.3735833
1526,2344883347.3707547
1527,2344883347.367965
1528,2344883347.3652163
1529,2344883347.362505
1530,2344883347.359833
1531,2344883347.3571973
1532,2344883347.3545995
1533,2344883347.352038
1534,2344883347.349513
1535,2344883347.3470235
1536,2344883347.3445697
1537,2344883347.342149
1538,2344883347.339763
1539,2344883347.337411
1540,2344883347.3350916
1541,2344883347.332806
1542,2344883347.3305516
1543,2344883347.3283296
1544,2344883347.3261385
1545,2344883347.3239775
1546,2344883347.321849
1547,2344883347.3197484
1548,2344883347.317678
1549,2344883347.3156376
1550,2344883347.313625
1551,2344883347.311641
1552,2344883347.3096857
1553,2344883347.307757
1554,2344883347.3058558
1555,2344883347.303982
1556,2344883347.302133
1557,2344883347.3003116
1558,2344883347.2985163
1559,2344883347.2967453
1560,2344883347.294998
1561,2344883347.2932773
1562,2344883347.29158
1563,2344883347.2899065
1564,2344883347.288257
1565,2344883347.2866306
1566,2344883347.285027
1567,2344883347.2834463
1568,2344883347.2818885
1569,2344883347.280351
1570,2344883347.278836
1571,2344883347.2773423
1572,2344883347.2758703
1573,2344883347.2744184
1574,2344883347.2729874
1575,2344883347.2715755
1576,2344883347.2701845
1577,2344883347.268812
1578,2344883347.2674603
1579,2344883347.266126
1580,2344883347.2648125
1581,2344883347.2635164
1582,2344883347.262239
1583,2344883347.260978
1584,2344883347.259737
1585,2344883347.258512
1586,2344883347.257305
1587,2344883347.2561154
1588,2344883347.2549415
1589,2344883347.2537847
1590,2344883347.252644
1591,2344883347.251519
1592,2344883347.2504106
1593,2344883347.2493176
1594,2344883347.24824
1595,2344883347.247177
1596,2344883347.24613
1597,2344883347.2450967
1598,2344883347.244079
1599,2344883347.243075
1600,2344883347.242085
1601,2344883347.241109
1602,2344883347.2401476
1603,2344883347.2391987
1604,2344883347.238264
1605,2344883347.237343
1606,2344883347.2364335
1607,2344883347.2355375
1608,2344883347.2346535
1609,2344883347.233783
1610,2344883347.232924
1611,2344883347.232077
1612,2344883347.231242
1613,2344883347.2304196
1614,2344883347.2296076
1615,2344883347.228808
1616,2344883347.228019
1617,2344883347.227241
1618,2344883347.2264752
1619,2344883347.2257195
1620,2344883347.224974
1621,2344883347.2242403
1622,2344883347.2235155
1623,2344883347.222801
1624,2344883347.2220974
1625,2344883347.221403
1626,2344883347.220719
1627,2344883347.220044
1628,2344883347.2193785
1629,2344883347.218723
1630,2344883347.2180767
1631,2344883347.217439
1632,2344883347.2168107
1633,2344883347.2161913
1634,2344883347.215581
1635,2344883347.2149777
1636,2344883347.2143846
1637,2344883347.213798
1638,2344883347.2132215
1639,2344883347.212652
1640,2344883347.2120924
1641,2344883347.2115383
1642,2344883347.2109933
1643,2344883347.2104554
1644,2344883347.2099247
1645,2344883347.2094026
1646,2344883347.208888
1647,2344883347.20838
1648,2344883347.207879
1649,2344883347.207385
1650,2344883347.2068987
1651,2344883347.2064185
1652,2344883347.205945
1653,2344883347.205478
1654,2344883347.2050185
1655,2344883347.204565
1656,2344883347.2041183
1657,2344883347.203678
1658,2344883347.2032437
1659,2344883347.2028146
1660,2344883347.2023916
1661,2344883347.201976
1662,2344883347.2015657
1663,2344883347.2011595
1664,2344883347.200762
1665,2344883347.200368
1666,2344883347.1999803
1667,2344883347.1995974
1668,2344883347.199221
1669,2344883347.1988487
1670,2344883347.1984825
1671,2344883347.1981206
1672,2344883347.1977644
1673,2344883347.197413
1674,2344883347.197067
1675,2344883347.1967254
1676,2344883347.1963887
1677,2344883347.1960573
1678,2344883347.1957307
1679,2344883347.195408
1680,2344883347.1950893
1681,2344883347.194777
1682,2344883347.1944666
1683,2344883347.194162
1684,2344883347.1938624
1685,2344883347.193566
1686,2344883347.193273
1687,2344883347.1929855
1688,2344883347.192702
1689,2344883347.192422
1690,2344883347.1921463
1691,2344883347.191874
1692,2344883347.1916056
1693,2344883347.1913404
1694,2344883347.1910806
1695,2344883347.1908236
1696,2344883347.19057
1697,2344883347.1903205
1698,2344883347.1900744
1699,2344883347.189831
1700,2344883347.189591
1701,2344883347.189355
1702,2344883347.1891227
1703,2344883347.188893
1704,2344883347.1886673
1705,2344883347.188444
1706,2344883347.1882243
1707,2344883347.1880074
1708,2344883347.1877937
1709,2344883347.1875825
1710,2344883347.187375
1711,2344883347.18717
1712,2344883347.1869693
1713,2344883347.186769
1714,2344883347.186573
1715,2344883347.1863794
1716,2344883347.186189
1717,2344883347.1860003
1718,2344883347.185816
1719,2344883347.185632
1720,2344883347.1854525
1721,2344883347.1852746
1722,2344883347.185098
1723,2344883347.1849265
1724,2344883347.1847563
1725,2344883347.1845875
1726,2344883347.184422
1727,2344883347.184259
1728,2344883347.184098
1729,2344883347.183939
1730,2344883347.1837835
1731,2344883347.1836286
1732,2344883347.183477
1733,2344883347.183327
1734,2344883347.183179
1735,2344883347.183033
1736,2344883347.1828895
1737,2344883347.1827483
1738,2344883347.182609
1739,2344883347.1824713
1740,2344883347.1823354
1741,2344883347.1822014
1742,2344883347.18207
1743,2344883347.181939
1744,2344883347.181811
1745,2344883347.1816854
1746,2344883347.18156
1747,2344883347.181437
1748,2344883347.181315
1749,2344883347.181197
1750,2344883347.1810794
1751,2344883347.1809626
1752,2344883347.1808486
1753,2344883347.1807356
1754,2344883347.1806235
1755,2344883347.180515
1756,2344883347.180406
1757,2344883347.1803
1758,2344883347.1801944
1759,2344883347.1800904
1760,2344883347.1799884
1761,2344883347.179888
1762,2344883347.1797886
1763,2344883347.179691
1764,2344883347.179594
1765,2344883347.179499
1766,2344883347.179405
1767,2344883347.1793127
1768,2344883347.1792216
1769,2344883347.179132
1770,2344883347.1790423
1771,2344883347.178955
1772,2344883347.1788692
1773,2344883347.1787844
1774,2344883347.1787004
1775,2344883347.1786184
1776,2344883347.1785364
1777,2344883347.1784563
1778,2344883347.1783776
1779,2344883347.1782985
1780,2344883347.178222
1781,2344883347.178146
1782,2344883347.178071
1783,2344883347.1779976
1784,2344883347.177924
1785,2344883347.177853
1786,2344883347.1777835
1787,2344883347.177713
1788,2344883347.177644
1789,2344883347.1775765
1790,2344883347.1775103
1791,2344883347.177444
1792,2344883347.1773787
1793,2344883347.1773157
1794,2344883347.177253
1795,2344883347.1771894
1796,2344883347.1771283
1797,2344883347.1770678
1798,2344883347.177009
1799,2344883347.17695
1800,2344883347.1768923
1801,2344883347.176834
1802,2344883347.176779
1803,2344883347.176723
1804,2344883347.1766686
1805,2344883347.1766143
1806,2344883347.1765614
1807,2344883347.1765094
1808,2344883347.176457
1809,2344883347.1764064
1810,2344883347.176356
1811,2344883347.1763062
1812,2344883347.176257
1813,2344883347.176209
1814,2344883347.176162
1815,2344883347.176115
1816,2344883347.1760683
1817,2344883347.1760235
1818,2344883347.1759787
1819,2344883347.175934
1820,2344883347.17589
1821,2344883347.1758475
1822,2344883347.1758056
1823,2344883347.1757636
1824,2344883347.1757216
1825,2344883347.1756816
1826,2344883347.175641
1827,2344883347.175602
1828,2344883347.175563
1829,2344883347.1755247
1830,2344883347.1754866
1831,2344883347.17545
1832,2344883347.1754127
1833,2344883347.175376
1834,2344883347.1753407
1835,2344883347.175306
1836,2344883347.1752706
1837,2344883347.1752367
1838,2344883347.1752024
1839,2344883347.1751685
1840,2344883347.175136
1841,2344883347.175104
1842,2344883347.175072
1843,2344883347.1750402
1844,2344883347.1750093
1845,2344883347.1749797
1846,2344883347.174948
1847,2344883347.1749196
1848,2344883347.17489
1849,2344883347.1748605
1850,2344883347.1748323
1851,2344883347.174804
1852,2344883347.1747766
1853,2344883347.17475
1854,2344883347.174722
1855,2344883347.174696
1856,2344883347.1746697
1857,2344883347.1746445
1858,2344883347.174619
1859,2344883347.174594
1860,2344883347.174568
1861,2344883347.174544
1862,2344883347.174521
1863,2344883347.1744967
1864,2344883347.1744733
1865,2344883347.1744504
1866,2344883347.174427
1867,2344883347.1744046
1868,2344883347.1743836
1869,2344883347.1743617
1870,2344883347.1743407
1871,2344883347.174319
1872,2344883347.1742973
1873,2344883347.174278
1874,2344883347.174257
1875,2344883347.1742373
1876,2344883347.174217
1877,2344883347.174198
1878,2344883347.1741786
1879,2344883347.174159
1880,2344883347.1741414
1881,2344883347.174123
1882,2344883347.1741047
1883,2344883347.174087
1884,2344883347.1740694
1885,2344883347.174052
1886,2344883347.174035
1887,2344883347.174018
1888,2344883347.1740017
1889,2344883347.173985
1890,2344883347.1739693
1891,2344883347.1739535
1892,2344883347.1739373
1893,2344883347.1739225
1894,2344883347.1739063
1895,2344883347.173892
1896,2344883347.1738763
1897,2344883347.173862
1898,2344883347.173847
1899,2344883347.1738343
1900,2344883347.173819
1901,2344883347.173805
1902,2344883347.1737924
1903,2344883347.1737785
1904,2344883347.173765
1905,2344883347.1737523
1906,2344883347.173739
1907,2344883347.1737266
1908,2344883347.173714
1909,2344883347.173702
1910,2344883347.1736894
1911,2344883347.173678
1912,2344883347.1736665
1913,2344883347.1736546
1914,2344883347.1736436
1915,2344883347.1736317
1916,2344883347.17362
1917,2344883347.1736093
1918,2344883347.173599
1919,2344883347.1735883
1920,2344883347.173577
1921,2344883347.1735663
1922,2344883347.1735563
1923,2344883347.1735463
1924,2344883347.173536
1925,2344883347.173527
1926,2344883347.1735168
1927,2344883347.1735077
1928,2344883347.173497
1929,2344883347.173489
1930,2344883347.1734796
1931,2344883347.1734705
1932,2344883347.173462
1933,2344883347.173453
1934,2344883347.1734443
1935,2344883347.1734347
1936,2344883347.173427
1937,2344883347.173419
1938,2344883347.173411
1939,2344883347.1734023
1940,2344883347.1733956
1941,2344883347.173387
1942,2344883347.1733794
1943,2344883347.173372
1944,2344883347.173364
1945,2344883347.1733575
1946,2344883347.1733494
1947,2344883347.173342
1948,2344883347.173335
1949,2344883347.173329
1950,2344883347.1733212
1951,2344883347.1733136
1952,2344883347.1733084
1953,2344883347.173301
1954,2344883347.173295
1955,2344883347.1732883
1956,2344883347.1732826
1957,2344883347.1732755
1958,2344883347.1732693
1959,2344883347.1732635
1960,2344883347.1732574
1961,2344883347.1732516
1962,2344883347.173246
1963,2344883347.17324
1964,2344883347.173234
1965,2344883347.173228
1966,2344883347.1732235
1967,2344883347.173218
1968,2344883347.173213
1969,2344883347.1732073
1970,2344883347.173202
1971,2344883347.1731963
1972,2344883347.173192
1973,2344883347.173186
1974,2344883347.173182
1975,2344883347.1731777
1976,2344883347.1731725
1977,2344883347.1731677
1978,2344883347.173163
1979,2344883347.1731586
1980,2344883347.1731544
1981,2344883347.173149
1982,2344883347.173145
1983,2344883347.173141
1984,2344883347.1731367
1985,2344883347.1731324
1986,2344883347.173128
1987,2344883347.1731243
1988,2344883347.17312
1989,2344883347.1731167
1990,2344883347.1731124
1991,2344883347.1731086
1992,2344883347.173105
1993,2344883347.173101
1994,2344883347.1730976
1995,2344883347.1730943
1996,2344883347.1730895
1997,2344883347.173087
1998,2344883347.1730833
1999,2344883347.17308
2000,2344883347.173076
2001,2344883347.1730733
2002,2344883347.1730695
2003,2344883347.173067
2004,2344883347.1730633
2005,2344883347.17306
2006,2344883347.173057
2007,2344883347.1730537
2008,2344883347.1730504
2009,2344883347.1730485
2010,2344883347.173044
2011,2344883347.1730423
2012,2344883347.173039
2013,2344883347.1730366
2014,2344883347.173033
2015,2344883347.173031
2016,2344883347.173028
2017,2344883347.1730256
2018,2344883347.1730223
2019,2344883347.17302
2020,2344883347.173017
2021,2344883347.1730156
2022,2344883347.1730123
2023,2344883347.1730103
2024,2344883347.173008
2025,2344883347.173005
2026,2344883347.1730027
2027,2344883347.1730003
2028,2344883347.172999
2029,2344883347.172997
2030,2344883347.1729937
2031,2344883347.172992
2032,2344883347.1729894
2033,2344883347.1729875
2034,2344883347.1729856
2035,2344883347.1729836
2036,2344883347.1729813
2037,2344883347.17298
2038,2344883347.172977
2039,2344883347.172975
2040,2344883347.172973
2041,2344883347.1729712
2042,2344883347.17297
2043,2344883347.1729674
2044,2344883347.172966
2045,2344883347.172964
2046,2344883347.172962
2047,2344883347.1729608
2048,2344883347.172959
2049,2344883347.172957
2050,2344883347.1729555
2051,2344883347.1729536
2052,2344883347.172952
2053,2344883347.1729503
2054,2344883347.172949
2055,2344883347.172948
2056,2344883347.172946
2057,2344883347.1729445
2058,2344883347.1729436
2059,2344883347.172941
2060,2344883347.1729403
2061,2344883347.1729383
2062,2344883347.1729374
2063,2344883347.1729364
2064,2344883347.172935
2065,2344883347.172933
2066,2344883347.172931
2067,2344883347.1729302
2068,2344883347.1729293
2069,2344883347.172928
2070,2344883347.1729274
2071,2344883347.172925
2072,2344883347.1729245
2073,2344883347.172923
2074,2344883347.172922
2075,2344883347.1729217
2076,2344883347.17292
2077,2344883347.1729183
2078,2344883347.1729174
2079,2344883347.172916
2080,2344883347.172915
2081,2344883347.172914
2082,2344883347.1729136
2083,2344883347.1729126
2084,2344883347.172911
2085,2344883347.1729107
2086,2344883347.172909
2087,2344883347.1729083
2088,2344883347.1729074
2089,2344883347.172906
2090,2344883347.1729054
2091,2344883347.172904
2092,2344883347.1729035
2093,2344883347.1729026
2094,2344883347.1729016
2095,2344883347.1729007
2096,2344883347.172899
2097,2344883347.1728992
2098,2344883347.172898
2099,2344883347.172897
2100,2344883347.172897
2101,2344883347.172896
2102,2344883347.1728945
2103,2344883347.172894
2104,2344883347.1728935
2105,2344883347.1728916
2106,2344883347.172891
2107,2344883347.1728907
2108,2344883347.17289
2109,2344883347.1728897
2110,2344883347.1728888
2111,2344883347.1728888
2112,2344883347.1728873
2113,2344883347.172887
2114,2344883347.172886
2115,2344883347.172885
2116,2344883347.172885
2117,2344883347.172884
2118,2344883347.1728835
2119,2344883347.1728826
2120,2344883347.172882
2121,2344883347.1728816
2122,2344883347.1728806
2123,2344883347.1728806
2124,2344883347.17288
2125,2344883347.1728787
2126,2344883347.172879
2127,2344883347.1728787
2128,2344883347.172878
2129,2344883347.172877
2130,2344883347.1728764
2131,2344883347.172876
2132,2344883347.1728754
2133,2344883347.172875
2134,2344883347.1728745
2135,2344883347.1728735
2136,2344883347.1728735
2137,2344883347.172873
2138,2344883347.172873
2139,2344883347.1728725
2140,2344883347.1728716
2141,2344883347.172871
2142,2344883347.1728706
2143,2344883347.1728697
2144,2344883347.172869
2145,2344883347.1728687
2146,2344883347.172869
2147,2344883347.1728683
2148,2344883347.172868
2149,2344883347.172868
2150,2344883347.172867
2151,2344883347.172866
2152,2344883347.172866
2153,2344883347.1728663
2154,2344883347.1728654
2155,2344883347.172865
2156,2344883347.172865
2157,2344883347.172864
2158,2344883347.172864
2159,2344883347.172864
2160,2344883347.1728635
2161,2344883347.1728625
2162,2344883347.172863
2163,2344883347.1728625
2164,2344883347.172862
2165,2344883347.172862
2166,2344883347.172861
2167,2344883347.1728606
2168,2344883347.17286
2169,2344883347.1728606
2170,2344883347.1728606
2171,2344883347.172859
2172,2344883347.172859
2173,2344883347.1728587
2174,2344883347.172859
2175,2344883347.1728587
2176,2344883347.172858
2177,2344883347.1728578
2178,2344883347.172858
2179,2344883347.1728578
2180,2344883347.1728573
2181,2344883347.172857
2182,2344883347.1728573
2183,2344883347.1728563
2184,2344883347.172856
2185,2344883347.172857
2186,2344883347.1728554
2187,2344883347.172856
2188,2344883347.1728554
2189,2344883347.1728554
2190,2344883347.172855
2191,2344883347.172855
2192,2344883347.1728554
2193,2344883347.172855
2194,2344883347.172854
2195,2344883347.172854
2196,2344883347.172854
2197,2344883347.172854
2198,2344883347.172853
2199,2344883347.1728525
2200,2344883347.172853
2201,2344883347.172853
2202,2344883347.172852
2203,2344883347.172852
2204,2344883347.172852
2205,2344883347.1728525
2206,2344883347.172852
2207,2344883347.172851
2208,2344883347.1728516
2209,2344883347.1728516
2210,2344883347.172851
2211,2344883347.1728506
2212,2344883347.17285
2213,2344883347.1728506
2214,2344883347.1728506
2215,2344883347.17285
2216,2344883347.1728497
2217,2344883347.1728497
2218,2344883347.17285
2219,2344883347.172849
2220,2344883347.1728497
2221,2344883347.172849
2222,2344883347.172849
2223,2344883347.1728487
2224,2344883347.1728487
2225,2344883347.1728487
2226,2344883347.172848
2227,2344883347.172848
2228,2344883347.1728477
2229,2344883347.172848
2230,2344883347.1728487
2231,2344883347.1728477
2232,2344883347.1728473
2233,2344883347.172848
2234,2344883347.1728473
2235,2344883347.1728477
2236,2344883347.1728473
2237,2344883347.172847
2238,2344883347.1728473
2239,2344883347.172847
2240,2344883347.172847
2241,2344883347.1728473
2242,2344883347.172847
2243,2344883347.172847
2244,2344883347.172847
2245,2344883347.1728463
2246,2344883347.1728463
2247,2344883347.172847
2248,2344883347.172846
2249,2344883347.1728454
2250,2344883347.1728463
2251,2344883347.172846
2252,2344883347.1728454
2253,2344883347.172845
2254,2344883347.172846
2255,2344883347.1728454
2256,2344883347.1728454
2257,2344883347.1728454
2258,2344883347.172845
2259,2344883347.172845
2260,2344883347.1728444
2261,2344883347.1728444
2262,2344883347.1728444
2263,2344883347.172845
2264,2344883347.1728444
2265,2344883347.172844
2266,2344883347.1728444
2267,2344883347.172845
2268,2344883347.1728444
2269,2344883347.1728435
2270,2344883347.172844
2271,2344883347.172844
2272,2344883347.1728435
2273,2344883347.1728444
2274,2344883347.172844
2275,2344883347.172844
2276,2344883347.1728435
2277,2344883347.1728444
2278,2344883347.172843
2279,2344883347.1728435
2280,2344883347.1728435
2281,2344883347.1728435
2282,2344883347.172843
2283,2344883347.1728435
2284,2344883347.1728435
2285,2344883347.172843
2286,2344883347.172843
2287,2344883347.1728425
2288,2344883347.172843
2289,2344883347.172843
2290,2344883347.1728425
2291,2344883347.1728435
2292,2344883347.1728425
2293,2344883347.1728425
2294,2344883347.1728425
2295,2344883347.172843
2296,2344883347.1728425
2297,2344883347.1728425
2298,2344883347.1728425
2299,2344883347.1728425
2300,2344883347.172843
2301,2344883347.172842
2302,2344883347.172842
2303,2344883347.1728425
2304,2344883347.1728425
2305,2344883347.172842
2306,2344883347.172842
2307,2344883347.1728415
2308,2344883347.1728425
2309,2344883347.172842
2310,2344883347.172842
2311,2344883347.1728415
2312,2344883347.172842
2313,2344883347.172842
2314,2344883347.1728415
2315,2344883347.172841
2316,2344883347.1728415
2317,2344883347.172842
2318,2344883347.172842
2319,2344883347.172841
2320,2344883347.172841
2321,2344883347.1728415
2322,2344883347.172841
2323,2344883347.1728415
2324,2344883347.1728406
2325,2344883347.172841
2326,2344883347.172841
2327,2344883347.172841
2328,2344883347.172841
2329,2344883347.1728406
2330,2344883347.172841
2331,2344883347.1728415
2332,2344883347.1728406
2333,2344883347.1728406
2334,2344883347.172841
2335,2344883347.1728406
2336,2344883347.1728415
2337,2344883347.172841
2338,2344883347.17284
2339,2344883347.172841
2340,2344883347.17284
2341,2344883347.172841
2342,2344883347.1728406
2343,2344883347.1728406
2344,2344883347.172841
2345,2344883347.1728406
2346,2344883347.1728406
2347,2344883347.172841
2348,2344883347.1728406
2349,2344883347.1728406
2350,2344883347.1728406
2351,2344883347.172841
2352,2344883347.1728406
2353,2344883347.17284
2354,2344883347.1728406
2355,2344883347.17284
2356,2344883347.1728406
2357,2344883347.1728406
2358,2344883347.1728406
2359,2344883347.1728406
2360,2344883347.172841
2361,2344883347.1728406
2362,2344883347.17284
2363,2344883347.17284
2364,2344883347.17284
2365,2344883347.1728396
2366,2344883347.17284
2367,2344883347.1728406
2368,2344883347.17284
2369,2344883347.17284
2370,2344883347.1728396
2371,2344883347.1728406
2372,2344883347.172841
2373,2344883347.17284
2374,2344883347.1728396
2375,2344883347.17284
2376,2344883347.17284
2377,2344883347.17284
2378,2344883347.17284
2379,2344883347.172839
2380,2344883347.17284
2381,2344883347.17284
2382,2344883347.1728396
2383,2344883347.17284
2384,2344883347.1728396
2385,2344883347.17284
2386,2344883347.17284
2387,2344883347.17284
2388,2344883347.17284
2389,2344883347.17284
2390,2344883347.17284
2391,2344883347.17284
2392,2344883347.17284
2393,2344883347.17284
2394,2344883347.1728396
2395,2344883347.1728406
2396,2344883347.17284
2397,2344883347.1728396
2398,2344883347.17284
2399,2344883347.17284
2400,2344883347.17284
2401,2344883347.1728396
2402,2344883347.172839
2403,2344883347.17284
2404,2344883347.1728396
2405,2344883347.17284
2406,2344883347.172839
2407,2344883347.1728396
2408,2344883347.17284
2409,2344883347.1728396
2410,2344883347.1728396
2411,2344883347.17284
2412,2344883347.1728396
2413,2344883347.1728396
2414,2344883347.1728396
2415,2344883347.172839
2416,2344883347.1728396
2417,2344883347.1728396
2418,2344883347.1728396
2419,2344883347.172839
2420,2344883347.1728396
2421,2344883347.1728396
2422,2344883347.172839
2423,2344883347.17284
2424,2344883347.1728396
2425,2344883347.172839
2426,2344883347.1728396
2427,2344883347.1728396
2428,2344883347.1728396
2429,2344883347.172839
2430,2344883347.1728387
2431,2344883347.17284
2432,2344883347.1728396
2433,2344883347.1728396
2434,2344883347.17284
2435,2344883347.172839
2436,2344883347.172839
2437,2344883347.1728396
2438,2344883347.1728396
2439,2344883347.172839
2440,2344883347.172839
2441,2344883347.17284
2442,2344883347.17284
2443,2344883347.1728396
2444,2344883347.1728396
2445,2344883347.1728396
2446,2344883347.1728387
2447,2344883347.172839
2448,2344883347.17284
2449,2344883347.1728396
2450,2344883347.1728396
2451,2344883347.172838
2452,2344883347.17284
2453,2344883347.172839
2454,2344883347.172839
2455,2344883347.172839
2456,2344883347.1728396
2457,2344883347.1728396
2458,2344883347.172839
2459,2344883347.1728396
2460,2344883347.172839
2461,2344883347.1728387
2462,2344883347.1728396
2463,2344883347.1728387
2464,2344883347.172839
2465,2344883347.1728396
2466,2344883347.172839
2467,2344883347.1728396
2468,2344883347.1728396
2469,2344883347.1728396
2470,2344883347.1728387
2471,2344883347.1728396
2472,2344883347.1728396
2473,2344883347.1728387
2474,2344883347.1728396
2475,2344883347.172839
2476,2344883347.1728387
2477,2344883347.172839
2478,2344883347.1728387
2479,2344883347.1728396
2480,2344883347.1728396
2481,2344883347.172839
2482,2344883347.172838
2483,2344883347.172839
2484,2344883347.172839
2485,2344883347.1728396
2486,2344883347.172839
2487,2344883347.172839
2488,2344883347.172839
2489,2344883347.172839
2490,2344883347.1728387
2491,2344883347.172839
2492,2344883347.1728387
2493,2344883347.172839
2494,2344883347.172839
2495,2344883347.1728387
2496,2344883347.1728387
2497,2344883347.1728387
2498,2344883347.1728396
2499,2344883347.1728396
2500,2344883347.172839
2501,2344883347.1728387
2502,2344883347.1728387
2503,2344883347.1728387
2504,2344883347.1728387
2505,2344883347.172839
2506,2344883347.1728396
2507,2344883347.172839
2508,2344883347.1728396
2509,2344883347.1728387
2510,2344883347.172839
2511,2344883347.1728396
